frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.06, 0.00, 0.67, 0.00, 0.40, 2.36, 0.00, 0.01, 0.43, 0.37, 0.75, 0.48, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.03, 0.01, 0.72, 0.00, 0.34, 2.33, 0.00, 0.00, 0.40, 0.32, 0.60, 0.31, 0.00, 0.44, 0.00, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.01, 0.01, 0.67, 0.00, 0.35, 2.33, 0.00, 0.01, 0.40, 0.33, 0.51, 0.21, 0.00, 0.44, 0.00, 0.07, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.01, 0.05, 0.59, 0.00, 0.36, 2.41, 0.00, 0.02, 0.41, 0.34, 0.47, 0.19, 0.00, 0.46, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.01, 0.05, 0.59, 0.00, 0.39, 2.50, 0.00, 0.03, 0.40, 0.32, 0.39, 0.20, 0.00, 0.47, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.03, 0.09, 0.64, 0.00, 0.42, 2.56, 0.00, 0.09, 0.41, 0.32, 0.27, 0.22, 0.00, 0.52, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.03, 0.06, 0.62, 0.00, 0.50, 2.52, 0.00, 0.13, 0.47, 0.40, 0.13, 0.29, 0.00, 0.58, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.03, 0.06, 0.59, 0.00, 0.59, 2.57, 0.00, 0.20, 0.54, 0.50, 0.04, 0.31, 0.00, 0.61, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.04, 0.52, 0.00, 0.66, 2.57, 0.00, 0.21, 0.65, 0.59, 0.00, 0.39, 0.00, 0.66, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.06, 0.54, 0.00, 0.74, 2.62, 0.00, 0.28, 0.72, 0.65, 0.00, 0.44, 0.00, 0.66, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.06, 0.58, 0.00, 0.82, 2.59, 0.00, 0.31, 0.81, 0.73, 0.03, 0.50, 0.00, 0.66, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.05, 0.65, 0.00, 0.88, 2.61, 0.00, 0.44, 0.83, 0.85, 0.05, 0.49, 0.00, 0.60, 0.00, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.00, 0.03, 0.72, 0.00, 0.91, 2.58, 0.00, 0.58, 0.87, 0.81, 0.05, 0.38, 0.00, 0.56, 0.00, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.00, 0.06, 0.74, 0.00, 0.96, 2.61, 0.00, 0.70, 0.90, 0.78, 0.02, 0.40, 0.00, 0.53, 0.01, 0.06, 0.02, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.00, 0.04, 0.80, 0.00, 1.06, 2.58, 0.00, 0.77, 0.95, 0.65, 0.00, 0.37, 0.00, 0.51, 0.13, 0.07, 0.02, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.00, 0.03, 0.79, 0.00, 1.20, 2.79, 0.00, 0.88, 1.03, 0.81, 0.00, 0.40, 0.00, 0.34, 0.58, 0.13, 0.02, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 0.84, 0.04, 1.35, 2.85, 0.00, 1.15, 1.14, 0.94, 0.00, 0.22, 0.00, 0.17, 1.23, 0.37, 0.03, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.00, 0.00, 0.86, 0.04, 1.49, 3.03, 0.00, 1.39, 1.26, 1.14, 0.00, 0.17, 0.00, 0.00, 1.78, 0.73, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.00, 0.00, 0.89, 0.04, 1.60, 3.04, 0.00, 1.51, 1.33, 1.25, 0.00, 0.11, 0.00, 0.00, 2.01, 1.10, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 1.71, 3.33, 0.00, 1.67, 1.41, 1.28, 0.00, 0.13, 0.00, 0.00, 2.02, 1.22, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 1.82, 3.69, 0.00, 1.90, 1.51, 1.27, 0.00, 0.07, 0.00, 0.00, 2.08, 1.17, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 0.00, 0.00, 0.90, 0.00, 1.93, 4.02, 0.00, 2.17, 1.65, 1.22, 0.00, 0.03, 0.00, 0.00, 2.28, 1.01, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 0.00, 0.00, 0.93, 0.00, 2.07, 4.05, 0.00, 2.35, 1.79, 1.13, 0.00, 0.01, 0.00, 0.00, 2.60, 0.75, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 0.00, 0.00, 1.02, 0.00, 2.19, 4.05, 0.00, 2.45, 1.92, 1.08, 0.00, 0.00, 0.00, 0.00, 2.74, 0.47, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 0.00, 0.00, 0.97, 0.00, 2.32, 3.93, 0.05, 2.49, 2.01, 0.99, 0.00, 0.00, 0.00, 0.00, 2.77, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
