frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.01, 0.13, 0.14, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.38, 0.29, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.16, 0.20, 0.16, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.42, 0.12, 0.26, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.18, 0.20, 0.14, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 0.41, 0.11, 0.31, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.29, 0.34, 0.05, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.00, 0.36, 0.16, 0.27, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.34, 0.61, 0.02, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.20, 0.21, 0.28, 0.78, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.55, 0.97, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.09, 0.20, 0.32, 1.69, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
7, 0, 0.200, 0.98, 1, 0.00, 0.58, 1.18, 0.00, 0.00, 0.58, 0.03, 0.03, 0.00, 0.00, 0.00, 0.15, 0.00, 0.01, 0.22, 0.30, 2.51, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
8, 0, 0.234, 0.98, 1, 0.00, 0.59, 1.17, 0.00, 0.00, 0.96, 0.12, 0.20, 0.00, 0.00, 0.00, 0.34, 0.00, 0.28, 0.24, 0.18, 2.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
9, 0, 0.267, 0.98, 1, 0.00, 0.46, 1.10, 0.00, 0.10, 1.56, 0.14, 0.45, 0.00, 0.00, 0.00, 0.57, 0.00, 0.61, 0.42, 0.03, 1.54, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
10, 0, 0.300, 0.98, 1, 0.00, 0.32, 0.92, 0.00, 0.35, 2.28, 0.19, 0.88, 0.09, 0.03, 0.00, 0.66, 0.00, 1.05, 0.68, 0.00, 0.72, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
11, 0, 0.334, 0.98, 1, 0.00, 0.14, 0.84, 0.00, 0.63, 2.71, 0.19, 1.23, 0.26, 0.08, 0.00, 0.69, 0.00, 1.34, 1.15, 0.00, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
12, 0, 0.367, 0.98, 1, 0.00, 0.05, 0.86, 0.00, 0.94, 2.88, 0.30, 1.45, 0.49, 0.11, 0.00, 0.62, 0.00, 1.57, 1.62, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
13, 0, 0.400, 0.98, 1, 0.00, 0.15, 0.92, 0.00, 1.03, 2.59, 0.39, 1.39, 0.72, 0.36, 0.00, 0.47, 0.00, 1.53, 2.02, 0.00, 0.52, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
14, 0, 0.434, 0.98, 1, 0.00, 0.11, 0.97, 0.00, 1.07, 1.87, 0.35, 1.30, 0.99, 0.85, 0.00, 0.28, 0.00, 1.23, 2.16, 0.00, 0.98, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
15, 0, 0.467, 0.98, 1, 0.00, 0.10, 1.20, 0.00, 1.02, 1.36, 0.30, 1.28, 1.36, 1.25, 0.00, 0.19, 0.00, 0.80, 1.97, 0.00, 1.36, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
16, 0, 0.501, 0.98, 1, 0.00, 0.00, 1.55, 0.00, 1.07, 0.96, 0.13, 1.37, 1.67, 1.28, 0.09, 0.13, 0.03, 0.42, 1.93, 0.00, 1.59, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 1.96, 0.00, 1.09, 1.08, 0.08, 1.35, 1.91, 1.10, 0.17, 0.08, 0.03, 0.19, 1.89, 0.00, 1.84, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
18, 0, 0.567, 0.98, 1, 0.00, 0.06, 2.11, 0.00, 0.97, 1.03, 0.00, 1.33, 1.89, 1.01, 0.25, 0.12, 0.15, 0.17, 1.85, 0.00, 2.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
19, 0, 0.601, 0.98, 1, 0.00, 0.12, 2.15, 0.00, 0.78, 0.95, 0.00, 1.19, 1.66, 1.02, 0.16, 0.35, 0.20, 0.61, 1.15, 0.00, 2.31, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00
20, 0, 0.634, 0.98, 1, 0.00, 0.12, 2.15, 0.00, 0.67, 0.96, 0.00, 1.06, 1.42, 1.23, 0.08, 0.89, 0.25, 1.30, 0.49, 0.06, 2.41, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00
21, 0, 0.667, 0.98, 1, 0.00, 0.06, 2.11, 0.00, 0.79, 1.35, 0.00, 0.97, 1.33, 1.51, 0.00, 1.74, 0.13, 2.27, 0.00, 0.33, 2.19, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00
