frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.14, 0.04, 0.00, 0.00, 0.29, 2.31, 0.00, 0.00, 0.11, 0.00, 0.01, 0.00, 0.00, 0.00, 0.90, 0.32, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.14, 0.03, 0.00, 0.00, 0.19, 2.06, 0.00, 0.00, 0.04, 0.07, 0.00, 0.00, 0.00, 0.00, 0.92, 0.49, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.12, 0.05, 0.00, 0.00, 0.15, 1.86, 0.00, 0.00, 0.03, 0.09, 0.00, 0.00, 0.00, 0.00, 0.98, 0.60, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.12, 0.15, 0.00, 0.00, 0.17, 1.80, 0.00, 0.00, 0.03, 0.18, 0.00, 0.00, 0.00, 0.00, 1.04, 0.64, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.09, 0.15, 0.00, 0.00, 0.21, 1.82, 0.00, 0.00, 0.07, 0.20, 0.00, 0.00, 0.00, 0.00, 0.98, 0.66, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.09, 0.12, 0.00, 0.00, 0.19, 1.92, 0.00, 0.00, 0.08, 0.27, 0.04, 0.00, 0.00, 0.00, 0.91, 0.65, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.07, 0.02, 0.00, 0.00, 0.16, 1.93, 0.00, 0.00, 0.11, 0.23, 0.04, 0.00, 0.00, 0.00, 0.78, 0.59, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.07, 0.00, 0.00, 0.00, 0.14, 1.94, 0.00, 0.00, 0.07, 0.22, 0.06, 0.00, 0.00, 0.00, 0.77, 0.57, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.05, 0.00, 0.00, 0.00, 0.15, 1.81, 0.00, 0.00, 0.04, 0.33, 0.03, 0.00, 0.00, 0.00, 0.70, 0.52, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.05, 0.00, 0.00, 0.00, 0.15, 1.84, 0.00, 0.00, 0.01, 0.47, 0.13, 0.03, 0.00, 0.00, 0.78, 0.41, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
