frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 3.08, 3.76, 0.00, 3.06, 3.13, 2.48, 0.00, 0.00, 0.00, 0.00, 1.40, 0.69, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.05, 0.01, 0.00, 0.00, 3.06, 3.57, 0.00, 3.28, 3.02, 2.52, 0.00, 0.00, 0.00, 0.00, 1.33, 0.75, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.08, 0.01, 0.00, 0.00, 3.02, 3.47, 0.00, 3.43, 3.01, 2.56, 0.02, 0.01, 0.00, 0.01, 1.41, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.04, 0.02, 0.03, 0.00, 2.97, 3.35, 0.00, 3.36, 3.02, 2.48, 0.02, 0.01, 0.00, 0.02, 1.51, 0.64, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.02, 0.02, 0.03, 0.00, 2.84, 3.07, 0.00, 3.37, 3.03, 2.59, 0.02, 0.01, 0.00, 0.02, 1.50, 0.61, 0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.02, 0.03, 0.08, 2.63, 2.55, 0.00, 3.23, 2.96, 2.64, 0.00, 0.04, 0.00, 0.00, 1.41, 0.57, 1.82, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.00, 0.08, 2.43, 2.20, 0.00, 3.21, 2.91, 2.70, 0.00, 0.04, 0.00, 0.00, 1.39, 0.62, 2.67, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.00, 0.11, 2.34, 2.01, 0.00, 3.17, 2.81, 2.67, 0.00, 0.04, 0.00, 0.00, 1.45, 0.60, 2.86, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.00, 0.03, 2.44, 2.27, 0.00, 3.15, 2.71, 2.46, 0.00, 0.00, 0.00, 0.00, 1.51, 0.65, 2.66, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
10, 0, 0.300, 0.98, 1, 0.05, 0.00, 0.00, 0.03, 2.58, 2.83, 0.04, 3.18, 2.65, 2.28, 0.00, 0.00, 0.00, 0.00, 1.43, 0.62, 2.19, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
