frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 1.09, 0.30, 0.04, 0.00, 0.00, 1.29, 0.00, 0.00, 0.07, 1.14, 0.00, 0.20, 0.00, 0.52, 0.00, 0.00, 0.16, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
2, 0, 0.033, 0.98, 1, 1.12, 0.47, 0.19, 0.03, 0.00, 1.24, 0.00, 0.00, 0.06, 0.97, 0.00, 0.18, 0.00, 0.45, 0.02, 0.05, 0.16, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 1.15, 0.42, 0.25, 0.05, 0.00, 1.21, 0.00, 0.00, 0.04, 0.94, 0.00, 0.22, 0.00, 0.42, 0.02, 0.13, 0.14, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
4, 0, 0.100, 0.98, 1, 1.10, 0.33, 0.28, 0.05, 0.00, 1.15, 0.00, 0.00, 0.01, 1.04, 0.00, 0.26, 0.00, 0.42, 0.00, 0.16, 0.19, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 1.03, 0.28, 0.27, 0.02, 0.00, 1.10, 0.00, 0.00, 0.05, 1.20, 0.00, 0.27, 0.00, 0.42, 0.01, 0.29, 0.18, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.93, 0.39, 0.28, 0.03, 0.00, 1.03, 0.00, 0.00, 0.09, 1.19, 0.00, 0.16, 0.00, 0.35, 0.07, 0.30, 0.23, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.89, 0.33, 0.27, 0.06, 0.00, 1.10, 0.00, 0.00, 0.15, 1.20, 0.00, 0.08, 0.00, 0.32, 0.07, 0.26, 0.26, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.88, 0.23, 0.33, 0.19, 0.00, 1.22, 0.00, 0.00, 0.16, 1.14, 0.00, 0.00, 0.00, 0.30, 0.10, 0.22, 0.31, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.87, 0.06, 0.38, 0.23, 0.00, 1.33, 0.00, 0.00, 0.17, 1.13, 0.00, 0.09, 0.00, 0.29, 0.06, 0.26, 0.32, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.89, 0.03, 0.42, 0.24, 0.00, 1.22, 0.00, 0.00, 0.18, 1.15, 0.00, 0.17, 0.00, 0.30, 0.12, 0.35, 0.32, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.90, 0.13, 0.37, 0.10, 0.00, 1.15, 0.00, 0.00, 0.17, 1.14, 0.00, 0.17, 0.00, 0.32, 0.08, 0.30, 0.29, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.91, 0.23, 0.30, 0.16, 0.00, 1.07, 0.00, 0.00, 0.19, 1.15, 0.00, 0.14, 0.00, 0.35, 0.12, 0.23, 0.29, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.95, 0.30, 0.26, 0.12, 0.00, 1.11, 0.00, 0.00, 0.22, 1.12, 0.00, 0.06, 0.00, 0.29, 0.09, 0.24, 0.29, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
