frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.23, 3.53, 0.00, 1.80, 3.50, 0.14, 2.24, 1.03, 1.18, 0.00, 0.64, 0.00, 0.88, 0.16, 0.00, 0.72, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.06, 0.15, 3.57, 0.01, 1.92, 3.61, 0.14, 2.38, 1.09, 1.39, 0.00, 0.80, 0.00, 0.77, 0.53, 0.00, 0.53, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.17, 0.07, 3.61, 0.01, 2.04, 3.68, 0.16, 2.52, 1.12, 1.43, 0.00, 0.79, 0.00, 0.61, 0.98, 0.00, 0.37, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.30, 0.07, 3.66, 0.00, 2.19, 3.79, 0.21, 2.66, 1.11, 1.33, 0.00, 0.62, 0.00, 0.40, 1.36, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.35, 0.04, 3.62, 0.00, 2.27, 3.83, 0.19, 2.71, 1.09, 1.19, 0.00, 0.75, 0.00, 0.41, 1.64, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.38, 0.04, 3.61, 0.00, 2.26, 3.99, 0.16, 2.67, 1.03, 1.05, 0.00, 0.83, 0.00, 0.44, 1.73, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.37, 0.00, 3.56, 0.00, 2.17, 4.12, 0.05, 2.59, 0.99, 0.98, 0.00, 0.94, 0.02, 0.50, 1.84, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.41, 0.05, 3.52, 0.00, 2.05, 4.10, 0.04, 2.61, 0.99, 1.07, 0.00, 0.78, 0.05, 0.48, 1.81, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.46, 0.05, 3.48, 0.00, 1.97, 3.84, 0.00, 2.69, 1.00, 1.15, 0.00, 0.79, 0.07, 0.45, 1.78, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.51, 0.05, 3.50, 0.00, 1.91, 3.75, 0.00, 2.85, 1.02, 1.25, 0.00, 0.62, 0.07, 0.34, 1.67, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.45, 0.00, 3.46, 0.00, 1.92, 3.89, 0.00, 2.97, 1.02, 1.29, 0.00, 0.55, 0.12, 0.18, 1.61, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.31, 0.00, 3.42, 0.00, 1.95, 4.18, 0.00, 3.19, 1.09, 1.41, 0.00, 0.31, 0.20, 0.05, 1.54, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
