frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.23, 0.00, 0.00, 0.00, 0.38, 1.79, 0.00, 0.03, 0.32, 0.94, 0.23, 0.00, 0.00, 0.00, 0.95, 1.00, 0.70, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
2, 0, 0.033, 0.98, 1, 0.29, 0.00, 0.00, 0.00, 0.37, 2.24, 0.00, 0.08, 0.35, 0.78, 0.09, 0.00, 0.00, 0.00, 1.01, 1.18, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
3, 0, 0.067, 0.98, 1, 0.31, 0.00, 0.00, 0.00, 0.40, 2.34, 0.00, 0.11, 0.37, 0.66, 0.09, 0.00, 0.00, 0.00, 1.04, 1.31, 0.68, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
4, 0, 0.100, 0.98, 1, 0.28, 0.00, 0.00, 0.00, 0.43, 2.25, 0.00, 0.18, 0.37, 0.59, 0.09, 0.00, 0.00, 0.00, 1.04, 1.27, 0.63, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
5, 0, 0.133, 0.98, 1, 0.25, 0.00, 0.00, 0.00, 0.44, 2.29, 0.00, 0.11, 0.39, 0.56, 0.08, 0.00, 0.00, 0.00, 0.99, 1.25, 0.61, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
6, 0, 0.167, 0.98, 1, 0.24, 0.00, 0.00, 0.00, 0.44, 2.40, 0.00, 0.10, 0.44, 0.63, 0.03, 0.04, 0.00, 0.00, 0.99, 1.16, 0.58, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
7, 0, 0.200, 0.98, 1, 0.28, 0.00, 0.00, 0.00, 0.45, 2.50, 0.00, 0.09, 0.47, 0.72, 0.03, 0.04, 0.00, 0.00, 1.04, 1.14, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
8, 0, 0.234, 0.98, 1, 0.32, 0.00, 0.00, 0.00, 0.50, 2.47, 0.00, 0.15, 0.50, 0.82, 0.13, 0.04, 0.00, 0.00, 1.06, 1.05, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
9, 0, 0.267, 0.98, 1, 0.35, 0.00, 0.00, 0.00, 0.49, 2.46, 0.00, 0.12, 0.49, 0.89, 0.10, 0.00, 0.00, 0.00, 1.05, 1.05, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
10, 0, 0.300, 0.98, 1, 0.42, 0.00, 0.00, 0.00, 0.51, 2.47, 0.00, 0.20, 0.48, 0.97, 0.24, 0.01, 0.00, 0.00, 1.00, 1.06, 0.55, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
11, 0, 0.334, 0.98, 1, 0.49, 0.06, 0.00, 0.00, 0.49, 2.48, 0.00, 0.18, 0.47, 0.97, 0.21, 0.11, 0.00, 0.00, 0.87, 1.13, 0.57, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
12, 0, 0.367, 0.98, 1, 0.58, 0.07, 0.00, 0.00, 0.51, 2.50, 0.00, 0.26, 0.44, 0.97, 0.21, 0.11, 0.00, 0.00, 0.69, 1.08, 0.58, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
13, 0, 0.400, 0.98, 1, 0.62, 0.14, 0.00, 0.00, 0.53, 2.49, 0.02, 0.22, 0.45, 0.91, 0.07, 0.17, 0.00, 0.00, 0.54, 1.02, 0.58, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
14, 0, 0.434, 0.98, 1, 0.57, 0.09, 0.00, 0.00, 0.62, 2.46, 0.02, 0.21, 0.50, 0.99, 0.00, 0.08, 0.00, 0.00, 0.51, 0.99, 0.58, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
15, 0, 0.467, 0.98, 1, 0.51, 0.07, 0.00, 0.00, 0.74, 2.46, 0.02, 0.23, 0.56, 1.06, 0.00, 0.07, 0.00, 0.00, 0.47, 0.99, 0.51, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00
16, 0, 0.501, 0.98, 1, 0.42, 0.00, 0.00, 0.00, 0.84, 2.52, 0.00, 0.30, 0.63, 1.34, 0.00, 0.02, 0.00, 0.00, 0.43, 0.98, 0.45, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
17, 0, 0.534, 0.98, 1, 0.41, 0.00, 0.00, 0.00, 0.91, 2.50, 0.00, 0.46, 0.75, 1.44, 0.00, 0.06, 0.00, 0.00, 0.49, 0.87, 0.34, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
18, 0, 0.567, 0.98, 1, 0.36, 0.00, 0.00, 0.00, 0.95, 2.54, 0.00, 0.61, 0.90, 1.48, 0.00, 0.18, 0.00, 0.00, 0.57, 0.80, 0.27, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
19, 0, 0.601, 0.98, 1, 0.34, 0.00, 0.00, 0.00, 1.00, 2.54, 0.00, 0.69, 1.06, 1.32, 0.04, 0.32, 0.00, 0.00, 0.67, 0.73, 0.16, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
20, 0, 0.634, 0.98, 1, 0.38, 0.00, 0.00, 0.06, 1.04, 2.71, 0.00, 0.71, 1.12, 1.30, 0.04, 0.31, 0.00, 0.00, 0.61, 0.70, 0.10, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00
21, 0, 0.667, 0.98, 1, 0.47, 0.00, 0.00, 0.10, 1.09, 2.72, 0.00, 0.72, 1.17, 1.24, 0.04, 0.27, 0.00, 0.00, 0.65, 0.66, 0.06, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00
22, 0, 0.701, 0.98, 1, 0.52, 0.00, 0.00, 0.10, 1.15, 2.81, 0.00, 0.77, 1.17, 1.31, 0.00, 0.31, 0.00, 0.00, 0.64, 0.50, 0.07, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
23, 0, 0.734, 0.98, 1, 0.52, 0.01, 0.00, 0.05, 1.21, 2.84, 0.01, 0.94, 1.25, 1.38, 0.06, 0.40, 0.00, 0.00, 0.72, 0.37, 0.09, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
24, 0, 0.767, 0.98, 1, 0.53, 0.01, 0.00, 0.00, 1.31, 3.03, 0.05, 0.99, 1.32, 1.53, 0.10, 0.44, 0.00, 0.00, 0.73, 0.29, 0.08, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
