frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.43, 0.00, 0.00, 0.19, 2.05, 3.01, 0.00, 2.13, 2.03, 1.88, 0.00, 0.29, 0.07, 0.00, 0.63, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.50, 0.02, 0.00, 0.13, 1.97, 3.01, 0.00, 1.79, 1.90, 1.89, 0.00, 0.31, 0.06, 0.04, 0.34, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.57, 0.11, 0.00, 0.07, 1.90, 2.91, 0.00, 1.57, 1.82, 1.88, 0.00, 0.40, 0.11, 0.16, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.63, 0.14, 0.00, 0.00, 1.88, 2.88, 0.00, 1.48, 1.81, 1.93, 0.00, 0.43, 0.17, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.65, 0.15, 0.00, 0.00, 1.84, 2.84, 0.00, 1.48, 1.77, 1.98, 0.00, 0.58, 0.24, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.66, 0.22, 0.00, 0.00, 1.81, 2.93, 0.00, 1.45, 1.72, 1.98, 0.04, 0.68, 0.16, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.64, 0.40, 0.00, 0.15, 1.72, 2.81, 0.00, 1.40, 1.69, 1.94, 0.07, 0.70, 0.09, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.69, 0.58, 0.00, 0.21, 1.70, 2.81, 0.00, 1.30, 1.66, 1.90, 0.12, 0.76, 0.09, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.67, 0.62, 0.00, 0.26, 1.64, 2.72, 0.00, 1.23, 1.64, 1.93, 0.21, 0.66, 0.10, 0.19, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.61, 0.53, 0.00, 0.11, 1.64, 2.80, 0.00, 1.20, 1.56, 1.96, 0.31, 0.69, 0.22, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.59, 0.60, 0.00, 0.05, 1.58, 2.69, 0.00, 1.21, 1.51, 2.00, 0.28, 0.70, 0.24, 0.28, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.63, 0.63, 0.00, 0.00, 1.50, 2.75, 0.00, 1.14, 1.47, 1.97, 0.14, 0.87, 0.41, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.73, 0.78, 0.00, 0.00, 1.43, 2.79, 0.00, 1.13, 1.49, 1.96, 0.04, 0.88, 0.35, 0.36, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.76, 0.68, 0.00, 0.00, 1.38, 2.87, 0.00, 1.07, 1.49, 1.79, 0.06, 0.92, 0.27, 0.46, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.74, 0.69, 0.00, 0.00, 1.42, 2.82, 0.00, 1.07, 1.55, 1.73, 0.06, 0.82, 0.09, 0.57, 0.00, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.63, 0.54, 0.00, 0.00, 1.44, 2.61, 0.00, 1.04, 1.56, 1.60, 0.04, 0.74, 0.00, 0.64, 0.07, 0.06, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
