frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.62, 1.73, 0.00, 1.38, 3.98, 0.74, 1.99, 0.46, 1.47, 0.00, 0.06, 0.00, 0.00, 1.23, 0.58, 0.17, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.52, 1.53, 0.02, 1.10, 3.65, 0.56, 1.65, 0.19, 1.42, 0.00, 0.14, 0.00, 0.07, 0.73, 0.41, 0.06, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.40, 1.25, 0.02, 0.84, 3.29, 0.32, 1.30, 0.03, 1.34, 0.00, 0.26, 0.00, 0.31, 0.32, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.32, 0.97, 0.00, 0.62, 2.98, 0.10, 0.90, 0.01, 1.34, 0.00, 0.36, 0.00, 0.68, 0.05, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.16, 0.77, 0.00, 0.45, 2.47, 0.00, 0.69, 0.01, 1.31, 0.00, 0.60, 0.00, 1.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.07, 0.70, 0.00, 0.29, 2.15, 0.00, 0.47, 0.01, 1.33, 0.00, 0.71, 0.00, 1.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.04, 0.72, 0.00, 0.17, 2.03, 0.00, 0.37, 0.00, 1.28, 0.00, 0.83, 0.00, 1.43, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.01, 0.71, 0.00, 0.06, 1.96, 0.00, 0.25, 0.00, 1.26, 0.00, 0.97, 0.00, 1.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.03, 0.70, 0.00, 0.02, 1.92, 0.00, 0.16, 0.00, 1.12, 0.00, 0.98, 0.00, 1.60, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.02, 0.65, 0.00, 0.00, 1.80, 0.00, 0.06, 0.00, 0.96, 0.00, 1.02, 0.00, 1.70, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.03, 0.65, 0.00, 0.00, 1.87, 0.00, 0.04, 0.00, 0.91, 0.00, 0.97, 0.00, 1.72, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.01, 0.52, 0.00, 0.00, 1.88, 0.00, 0.04, 0.00, 1.03, 0.00, 1.11, 0.00, 1.74, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.00, 0.01, 0.56, 0.00, 0.00, 1.72, 0.00, 0.15, 0.00, 1.16, 0.00, 1.26, 0.00, 1.79, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.00, 0.06, 0.55, 0.00, 0.00, 1.52, 0.00, 0.31, 0.00, 1.21, 0.06, 1.41, 0.00, 1.84, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
