frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.04, 1.77, 0.00, 0.55, 2.51, 1.38, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 1.05, 1.94, 0.00, 0.66, 2.52, 1.54, 0.00, 0.08, 0.00, 0.02, 0.00, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 1.10, 2.07, 0.00, 0.75, 2.56, 1.65, 0.00, 0.16, 0.00, 0.01, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 1.17, 2.21, 0.00, 0.73, 2.60, 1.64, 0.00, 0.21, 0.00, 0.01, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.22, 2.20, 0.00, 0.73, 2.61, 1.66, 0.00, 0.15, 0.00, 0.01, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 1.28, 2.18, 0.00, 0.64, 2.62, 1.59, 0.00, 0.12, 0.00, 0.03, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 1.35, 2.09, 0.00, 0.62, 2.65, 1.58, 0.00, 0.07, 0.00, 0.05, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 1.38, 2.17, 0.00, 0.65, 2.73, 1.46, 0.00, 0.04, 0.00, 0.09, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.06, 0.00, 0.01, 0.00, 1.27, 1.97, 0.00, 0.69, 2.80, 1.45, 0.00, 0.00, 0.04, 0.10, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.42, 0.00, 0.00, 0.00, 1.07, 1.55, 0.00, 0.59, 2.85, 1.35, 0.00, 0.00, 0.04, 0.14, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 1.07, 0.00, 0.00, 0.00, 0.85, 0.91, 0.00, 0.52, 2.90, 1.28, 0.00, 0.00, 0.04, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 1.86, 0.09, 0.00, 0.03, 0.66, 0.54, 0.00, 0.49, 2.78, 1.16, 0.05, 0.00, 0.08, 0.06, 0.00, 0.39, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 2.37, 0.09, 0.00, 0.04, 0.53, 0.40, 0.00, 0.52, 2.65, 1.10, 0.23, 0.00, 0.24, 0.00, 0.00, 0.76, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 2.59, 0.16, 0.00, 0.04, 0.52, 0.41, 0.00, 0.57, 2.53, 1.04, 0.38, 0.00, 0.41, 0.00, 0.05, 1.12, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 2.52, 0.10, 0.00, 0.01, 0.62, 0.52, 0.00, 0.67, 2.58, 0.98, 0.46, 0.00, 0.51, 0.00, 0.05, 0.95, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 2.41, 0.10, 0.00, 0.00, 0.88, 0.67, 0.00, 0.97, 2.71, 1.01, 0.52, 0.00, 0.37, 0.00, 0.12, 0.87, 0.11, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 2.29, 0.08, 0.00, 0.00, 1.06, 0.74, 0.00, 1.24, 2.83, 1.25, 0.64, 0.07, 0.19, 0.00, 0.12, 0.83, 0.25, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 2.26, 0.21, 0.00, 0.00, 1.24, 0.63, 0.00, 1.48, 2.93, 1.44, 0.68, 0.07, 0.02, 0.00, 0.23, 0.90, 0.38, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 2.18, 0.37, 0.00, 0.00, 1.38, 0.80, 0.00, 1.68, 3.05, 1.68, 0.67, 0.12, 0.00, 0.00, 0.38, 0.88, 0.49, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 2.13, 0.51, 0.00, 0.00, 1.56, 1.00, 0.00, 1.75, 3.16, 1.73, 0.60, 0.19, 0.00, 0.00, 0.40, 0.72, 0.67, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
21, 0, 0.667, 0.98, 1, 2.00, 0.56, 0.00, 0.00, 1.81, 1.21, 0.00, 1.93, 3.27, 1.79, 0.60, 0.42, 0.00, 0.01, 0.49, 0.57, 0.94, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
22, 0, 0.701, 0.98, 1, 1.89, 0.54, 0.00, 0.00, 2.06, 1.19, 0.00, 2.01, 3.36, 1.72, 0.53, 0.57, 0.00, 0.01, 0.31, 0.36, 1.16, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23, 0, 0.734, 0.98, 1, 1.76, 0.49, 0.00, 0.00, 2.29, 1.20, 0.00, 2.03, 3.33, 1.51, 0.43, 0.70, 0.00, 0.01, 0.29, 0.25, 1.32, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24, 0, 0.767, 0.98, 1, 1.74, 0.36, 0.00, 0.00, 2.37, 1.26, 0.00, 1.90, 3.28, 1.36, 0.30, 0.63, 0.00, 0.16, 0.34, 0.15, 1.44, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25, 0, 0.801, 0.98, 1, 1.80, 0.23, 0.00, 0.00, 2.40, 1.49, 0.00, 1.84, 3.18, 1.13, 0.32, 0.62, 0.00, 0.30, 0.57, 0.08, 1.50, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26, 0, 0.834, 0.98, 1, 1.82, 0.08, 0.00, 0.00, 2.38, 1.58, 0.00, 1.91, 3.20, 1.13, 0.50, 0.52, 0.00, 0.38, 0.77, 0.05, 1.54, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
