frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 2.25, 0.00, 0.71, 1.95, 0.04, 1.44, 0.68, 0.60, 0.00, 0.22, 0.02, 0.18, 0.56, 0.19, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 2.31, 0.00, 0.74, 1.90, 0.03, 1.32, 0.65, 0.50, 0.00, 0.12, 0.14, 0.11, 0.58, 0.21, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 2.33, 0.00, 0.74, 1.86, 0.03, 1.18, 0.63, 0.47, 0.00, 0.04, 0.14, 0.09, 0.63, 0.15, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 2.33, 0.00, 0.67, 1.89, 0.04, 1.12, 0.61, 0.51, 0.00, 0.06, 0.21, 0.08, 0.74, 0.08, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 2.32, 0.00, 0.66, 1.86, 0.02, 1.07, 0.61, 0.54, 0.00, 0.09, 0.26, 0.11, 0.74, 0.02, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 2.30, 0.00, 0.65, 1.77, 0.01, 1.09, 0.63, 0.54, 0.02, 0.14, 0.34, 0.12, 0.65, 0.04, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 2.30, 0.00, 0.69, 1.77, 0.00, 1.06, 0.65, 0.53, 0.04, 0.14, 0.28, 0.10, 0.60, 0.02, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 2.29, 0.00, 0.69, 1.76, 0.00, 1.09, 0.67, 0.55, 0.04, 0.07, 0.25, 0.09, 0.60, 0.05, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.01, 0.00, 2.30, 0.00, 0.71, 1.87, 0.00, 1.12, 0.69, 0.56, 0.02, 0.07, 0.21, 0.13, 0.70, 0.03, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.01, 0.00, 2.28, 0.00, 0.72, 1.92, 0.00, 1.19, 0.69, 0.52, 0.00, 0.04, 0.22, 0.17, 0.77, 0.03, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.01, 0.00, 2.25, 0.00, 0.71, 1.99, 0.00, 1.23, 0.70, 0.50, 0.00, 0.05, 0.17, 0.19, 0.74, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 2.30, 0.00, 0.70, 2.03, 0.00, 1.28, 0.64, 0.45, 0.00, 0.01, 0.25, 0.11, 0.77, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.04, 0.00, 2.29, 0.00, 0.69, 1.96, 0.00, 1.30, 0.64, 0.45, 0.00, 0.04, 0.29, 0.06, 0.73, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.07, 0.00, 2.33, 0.00, 0.69, 1.86, 0.03, 1.32, 0.60, 0.43, 0.00, 0.03, 0.36, 0.01, 0.76, 0.01, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.14, 0.00, 2.30, 0.00, 0.68, 1.73, 0.03, 1.33, 0.64, 0.45, 0.00, 0.04, 0.30, 0.00, 0.69, 0.02, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.13, 0.00, 2.27, 0.00, 0.68, 1.75, 0.03, 1.33, 0.64, 0.47, 0.00, 0.00, 0.22, 0.00, 0.68, 0.02, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.14, 0.00, 2.21, 0.00, 0.68, 1.90, 0.00, 1.31, 0.68, 0.50, 0.00, 0.00, 0.24, 0.00, 0.69, 0.01, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.13, 0.00, 2.19, 0.00, 0.67, 2.00, 0.00, 1.23, 0.66, 0.51, 0.00, 0.03, 0.34, 0.00, 0.72, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.12, 0.00, 2.29, 0.00, 0.68, 1.95, 0.00, 1.26, 0.67, 0.53, 0.00, 0.03, 0.44, 0.01, 0.73, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.14, 0.00, 2.34, 0.00, 0.70, 1.90, 0.00, 1.31, 0.67, 0.56, 0.00, 0.04, 0.44, 0.02, 0.72, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
