frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 1.26, 0.00, 1.03, 1.78, 0.00, 1.93, 0.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 1.80, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.31, 0.01, 1.47, 0.00, 0.80, 1.85, 0.00, 1.75, 0.74, 0.03, 0.00, 0.00, 0.00, 0.00, 0.50, 1.90, 0.97, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
3, 0, 0.067, 0.98, 1, 0.57, 0.03, 1.60, 0.00, 0.63, 1.93, 0.00, 1.56, 0.81, 0.03, 0.00, 0.00, 0.00, 0.00, 0.47, 2.04, 1.75, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
4, 0, 0.100, 0.98, 1, 0.68, 0.03, 1.62, 0.00, 0.68, 1.97, 0.00, 1.51, 0.87, 0.03, 0.00, 0.00, 0.00, 0.00, 0.38, 2.12, 1.97, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
5, 0, 0.133, 0.98, 1, 0.50, 0.02, 1.58, 0.00, 0.67, 1.83, 0.00, 1.56, 0.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 2.21, 1.38, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
6, 0, 0.167, 0.98, 1, 0.27, 0.00, 1.54, 0.00, 0.76, 1.64, 0.00, 1.70, 0.74, 0.00, 0.00, 0.03, 0.00, 0.00, 0.16, 2.21, 0.68, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
7, 0, 0.200, 0.98, 1, 0.09, 0.00, 1.52, 0.00, 0.68, 1.46, 0.00, 1.77, 0.71, 0.05, 0.00, 0.05, 0.00, 0.00, 0.00, 2.26, 0.33, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
8, 0, 0.234, 0.92, 1, 0.02, 0.00, 1.63, 0.00, 0.74, 1.40, 0.00, 1.84, 0.72, 0.08, 0.00, 0.10, 0.00, 0.00, 0.00, 2.17, 0.14, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
9, 0, 0.267, 0.92, 1, 0.00, 0.00, 1.65, 0.00, 0.73, 1.21, 0.00, 1.93, 0.73, 0.16, 0.00, 0.11, 0.00, 0.00, 0.00, 2.10, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
10, 0, 0.300, 0.92, 1, 0.00, 0.00, 1.62, 0.00, 0.74, 1.16, 0.00, 2.03, 0.72, 0.12, 0.00, 0.13, 0.00, 0.00, 0.00, 1.97, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
