frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.69, 0.00, 1.34, 0.00, 1.74, 2.97, 0.00, 1.65, 0.45, 1.64, 0.00, 0.75, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.57, 0.00, 1.32, 0.01, 1.62, 2.98, 0.00, 1.74, 0.47, 1.29, 0.00, 0.25, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.51, 0.00, 1.35, 0.01, 1.58, 3.00, 0.00, 1.83, 0.52, 1.14, 0.00, 0.00, 0.00, 0.06, 0.03, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.41, 0.00, 1.34, 0.01, 1.57, 3.02, 0.00, 1.93, 0.57, 1.18, 0.00, 0.09, 0.00, 0.00, 0.03, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.44, 0.00, 1.41, 0.00, 1.60, 3.07, 0.00, 1.89, 0.58, 1.04, 0.00, 0.09, 0.00, 0.00, 0.03, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.32, 0.00, 1.42, 0.00, 1.60, 3.13, 0.00, 1.87, 0.58, 0.88, 0.00, 0.09, 0.00, 0.02, 0.00, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.22, 0.00, 1.51, 0.00, 1.64, 3.27, 0.00, 1.84, 0.58, 0.84, 0.00, 0.03, 0.00, 0.04, 0.00, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.08, 0.00, 1.51, 0.00, 1.64, 3.34, 0.00, 1.85, 0.56, 0.77, 0.00, 0.12, 0.00, 0.05, 0.00, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.03, 0.00, 1.55, 0.00, 1.64, 3.30, 0.00, 1.92, 0.55, 0.73, 0.00, 0.17, 0.00, 0.08, 0.00, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 1.62, 0.00, 1.65, 3.24, 0.00, 1.95, 0.54, 0.63, 0.00, 0.27, 0.00, 0.10, 0.00, 0.42, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
