frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.21, 0.00, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 1.02, 0.00, 0.00, 1.25, 0.00, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.00, 1.12, 0.00, 0.00, 1.22, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 0.43, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.00, 1.11, 0.10, 0.00, 1.20, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.00, 1.01, 0.00, 0.00, 0.00, 0.00, 1.14, 0.15, 0.00, 1.16, 0.00, 0.00, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 0.55, 0.00, 0.00, 1.26, 0.00, 0.00, 0.00, 0.00, 1.14, 0.18, 0.00, 1.17, 0.00, 0.00, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 0.56, 0.00, 0.00, 1.63, 0.00, 0.00, 0.00, 0.00, 1.07, 0.23, 0.00, 1.20, 0.00, 0.00, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.58, 0.00, 0.12, 1.89, 0.00, 0.00, 0.07, 0.05, 0.79, 0.31, 0.00, 1.21, 0.00, 0.00, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.57, 0.00, 0.32, 2.12, 0.00, 0.06, 0.18, 0.21, 0.38, 0.44, 0.00, 1.20, 0.00, 0.00, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.50, 0.00, 0.52, 2.23, 0.00, 0.15, 0.33, 0.53, 0.11, 0.46, 0.00, 1.13, 0.06, 0.00, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 0.47, 0.00, 0.61, 2.37, 0.00, 0.40, 0.49, 0.81, 0.00, 0.45, 0.00, 1.01, 0.39, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 0.38, 0.00, 0.67, 2.48, 0.00, 0.57, 0.68, 0.94, 0.06, 0.32, 0.00, 0.78, 0.80, 0.04, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 0.29, 0.00, 0.78, 2.56, 0.00, 0.74, 0.85, 0.91, 0.10, 0.17, 0.00, 0.55, 1.20, 0.10, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.00, 0.00, 0.12, 0.00, 0.87, 2.49, 0.00, 0.79, 1.00, 0.90, 0.10, 0.07, 0.00, 0.39, 1.43, 0.22, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 0.90, 2.40, 0.00, 0.90, 1.11, 0.88, 0.04, 0.03, 0.00, 0.27, 1.58, 0.33, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.87, 2.29, 0.00, 0.94, 1.21, 0.95, 0.03, 0.01, 0.00, 0.19, 1.75, 0.50, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.83, 2.19, 0.00, 0.93, 1.24, 0.94, 0.03, 0.00, 0.00, 0.12, 1.90, 0.69, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.81, 2.07, 0.00, 0.84, 1.25, 0.89, 0.03, 0.00, 0.00, 0.08, 2.09, 0.87, 0.09, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.82, 2.11, 0.00, 0.87, 1.26, 0.83, 0.00, 0.00, 0.00, 0.03, 2.26, 1.00, 0.07, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.00, 0.08, 0.00, 0.00, 0.85, 2.12, 0.00, 0.94, 1.27, 0.80, 0.00, 0.00, 0.00, 0.00, 2.40, 1.04, 0.08, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.00, 0.17, 0.00, 0.00, 0.90, 2.20, 0.00, 1.01, 1.31, 0.93, 0.00, 0.00, 0.00, 0.00, 2.45, 1.05, 0.11, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 0.02, 0.35, 0.00, 0.00, 1.00, 2.30, 0.00, 1.00, 1.36, 0.90, 0.00, 0.00, 0.00, 0.00, 2.39, 0.96, 0.14, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 0.07, 0.39, 0.01, 0.00, 1.16, 2.62, 0.00, 1.10, 1.45, 0.84, 0.00, 0.00, 0.00, 0.00, 2.25, 0.85, 0.15, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 0.22, 0.48, 0.01, 0.00, 1.42, 3.06, 0.00, 1.33, 1.56, 0.68, 0.00, 0.00, 0.00, 0.00, 2.15, 0.58, 0.11, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 0.37, 0.40, 0.01, 0.00, 1.68, 3.45, 0.00, 1.65, 1.72, 0.70, 0.00, 0.00, 0.00, 0.00, 2.26, 0.34, 0.07, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 0.48, 0.30, 0.05, 0.00, 1.95, 3.99, 0.00, 1.99, 1.91, 0.82, 0.00, 0.00, 0.00, 0.00, 2.42, 0.11, 0.03, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 0.56, 0.12, 0.17, 0.00, 2.16, 4.26, 0.03, 2.32, 2.08, 0.91, 0.00, 0.00, 0.00, 0.00, 2.59, 0.03, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
27, 0, 0.868, 0.98, 1, 0.63, 0.02, 0.27, 0.00, 2.32, 4.57, 0.03, 2.61, 2.19, 0.96, 0.00, 0.00, 0.00, 0.00, 2.64, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
28, 0, 0.901, 0.98, 1, 0.72, 0.00, 0.45, 0.00, 2.35, 4.62, 0.02, 2.76, 2.23, 0.99, 0.00, 0.00, 0.00, 0.00, 2.79, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
29, 0, 0.934, 0.98, 1, 0.70, 0.00, 0.54, 0.00, 2.36, 4.74, 0.01, 2.88, 2.24, 1.15, 0.00, 0.00, 0.01, 0.00, 2.94, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
30, 0, 0.968, 0.98, 1, 0.67, 0.00, 0.61, 0.00, 2.34, 4.69, 0.05, 2.95, 2.22, 1.29, 0.01, 0.00, 0.01, 0.00, 3.05, 0.01, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
31, 0, 1.001, 0.98, 1, 0.62, 0.00, 0.54, 0.00, 2.41, 4.65, 0.06, 3.01, 2.24, 1.34, 0.01, 0.00, 0.07, 0.00, 2.99, 0.03, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
32, 0, 1.034, 0.98, 1, 0.53, 0.00, 0.45, 0.00, 2.40, 4.60, 0.05, 3.04, 2.15, 1.34, 0.01, 0.04, 0.06, 0.00, 2.81, 0.06, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
33, 0, 1.068, 0.98, 1, 0.39, 0.00, 0.39, 0.00, 2.37, 4.54, 0.01, 2.98, 2.10, 1.26, 0.00, 0.11, 0.15, 0.00, 2.64, 0.05, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
