frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.27, 1.26, 0.00, 0.00, 0.86, 1.71, 0.70, 0.71, 0.00, 2.05, 0.00, 0.19, 0.35, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.28, 1.54, 0.00, 0.02, 0.73, 2.07, 0.67, 0.56, 0.07, 2.30, 0.00, 0.06, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.30, 1.78, 0.00, 0.05, 0.62, 2.19, 0.75, 0.71, 0.09, 2.53, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.36, 2.07, 0.00, 0.14, 0.59, 2.14, 0.88, 1.04, 0.09, 2.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.42, 2.23, 0.02, 0.16, 0.54, 2.00, 0.99, 1.44, 0.10, 2.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.48, 2.46, 0.11, 0.32, 0.50, 1.87, 0.94, 1.66, 0.28, 2.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.51, 2.39, 0.14, 0.40, 0.43, 1.76, 0.93, 1.78, 0.36, 2.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.50, 2.31, 0.19, 0.56, 0.38, 1.75, 0.97, 1.85, 0.38, 3.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.48, 2.08, 0.19, 0.58, 0.32, 1.70, 1.07, 2.05, 0.31, 3.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
10, 0, 0.300, 0.98, 1, 0.02, 0.00, 0.00, 0.00, 0.48, 2.10, 0.26, 0.66, 0.29, 1.57, 1.18, 2.15, 0.29, 3.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
11, 0, 0.334, 0.98, 1, 0.02, 0.00, 0.00, 0.00, 0.42, 2.02, 0.26, 0.68, 0.27, 1.48, 1.22, 2.20, 0.20, 3.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
12, 0, 0.367, 0.98, 1, 0.16, 0.00, 0.00, 0.00, 0.38, 2.13, 0.27, 0.66, 0.26, 1.50, 1.31, 2.13, 0.12, 3.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
13, 0, 0.400, 0.98, 1, 0.22, 0.00, 0.00, 0.00, 0.30, 2.03, 0.18, 0.66, 0.29, 1.48, 1.37, 2.00, 0.05, 3.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
14, 0, 0.434, 0.98, 1, 0.40, 0.00, 0.00, 0.00, 0.25, 2.16, 0.12, 0.72, 0.34, 1.36, 1.30, 1.88, 0.05, 3.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
15, 0, 0.467, 0.98, 1, 0.60, 0.00, 0.00, 0.00, 0.18, 1.99, 0.02, 0.79, 0.40, 1.20, 1.18, 1.69, 0.00, 2.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
16, 0, 0.501, 0.98, 1, 1.09, 0.04, 0.00, 0.00, 0.14, 1.96, 0.00, 0.78, 0.40, 1.09, 0.89, 1.54, 0.00, 2.69, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
17, 0, 0.534, 0.98, 1, 1.64, 0.29, 0.00, 0.00, 0.14, 1.81, 0.00, 0.78, 0.42, 1.09, 0.82, 1.51, 0.00, 2.57, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
18, 0, 0.567, 0.98, 1, 2.20, 0.58, 0.00, 0.30, 0.15, 1.82, 0.00, 0.70, 0.49, 0.98, 0.64, 1.41, 0.00, 2.37, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
19, 0, 0.601, 0.98, 1, 2.68, 0.99, 0.00, 0.58, 0.22, 1.74, 0.00, 0.68, 0.62, 0.93, 0.47, 1.35, 0.00, 2.13, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
20, 0, 0.634, 0.98, 1, 3.02, 1.29, 0.00, 0.88, 0.30, 1.62, 0.00, 0.62, 0.78, 0.77, 0.43, 0.97, 0.00, 1.76, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00
21, 0, 0.667, 0.98, 1, 3.34, 1.78, 0.00, 0.88, 0.35, 1.51, 0.00, 0.60, 0.88, 0.73, 0.41, 0.72, 0.00, 1.37, 0.16, 0.05, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 3.50, 2.18, 0.00, 0.86, 0.35, 1.53, 0.00, 0.51, 0.96, 0.65, 0.46, 0.40, 0.00, 0.99, 0.55, 0.17, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 3.61, 2.58, 0.00, 0.84, 0.23, 1.46, 0.00, 0.40, 0.93, 0.71, 0.33, 0.41, 0.00, 0.83, 0.86, 0.32, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 3.62, 2.69, 0.00, 0.86, 0.15, 1.42, 0.00, 0.39, 0.88, 0.74, 0.22, 0.22, 0.00, 0.71, 1.21, 0.48, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 3.60, 2.62, 0.00, 0.84, 0.09, 1.38, 0.00, 0.37, 0.83, 0.87, 0.15, 0.31, 0.00, 0.68, 1.19, 0.65, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 3.56, 2.43, 0.00, 0.76, 0.14, 1.41, 0.00, 0.48, 0.90, 1.01, 0.25, 0.38, 0.00, 0.46, 1.20, 0.64, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
27, 0, 0.868, 0.98, 1, 3.42, 2.21, 0.00, 0.45, 0.26, 1.39, 0.00, 0.64, 1.03, 1.23, 0.22, 0.48, 0.00, 0.30, 1.00, 0.53, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
28, 0, 0.901, 0.92, 1, 3.28, 2.15, 0.00, 0.21, 0.44, 1.52, 0.00, 0.90, 1.23, 1.44, 0.18, 0.33, 0.00, 0.15, 0.74, 0.36, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
29, 0, 0.934, 0.92, 1, 3.11, 2.07, 0.00, 0.02, 0.55, 1.69, 0.00, 1.04, 1.30, 1.65, 0.00, 0.25, 0.00, 0.06, 0.61, 0.51, 0.02, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
30, 0, 0.968, 0.92, 1, 2.99, 2.16, 0.00, 0.01, 0.50, 1.74, 0.00, 0.96, 1.24, 1.70, 0.00, 0.18, 0.00, 0.02, 0.49, 0.89, 0.07, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
31, 0, 1.001, 0.98, 1, 2.84, 2.10, 0.00, 0.01, 0.36, 1.67, 0.00, 0.80, 1.04, 1.63, 0.07, 0.24, 0.00, 0.00, 0.58, 1.38, 0.16, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
32, 0, 1.034, 0.98, 1, 2.72, 2.12, 0.00, 0.02, 0.30, 1.58, 0.00, 0.60, 0.91, 1.35, 0.07, 0.16, 0.00, 0.00, 0.57, 1.72, 0.23, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
