frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.18, 1.77, 0.00, 1.77, 3.34, 0.00, 2.17, 0.90, 1.74, 0.26, 0.68, 0.00, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.10, 1.76, 0.00, 1.70, 3.41, 0.00, 2.03, 0.97, 1.84, 0.15, 0.82, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.11, 1.77, 0.00, 1.67, 3.46, 0.00, 2.03, 1.00, 2.04, 0.07, 0.79, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.11, 1.74, 0.00, 1.66, 3.36, 0.00, 2.01, 1.02, 2.13, 0.05, 0.66, 0.00, 0.69, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.07, 1.74, 0.00, 1.63, 3.41, 0.00, 2.02, 1.01, 2.17, 0.00, 0.68, 0.00, 0.69, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 1.78, 0.00, 1.57, 3.30, 0.00, 1.85, 0.92, 2.00, 0.00, 0.84, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 1.83, 0.00, 1.54, 3.37, 0.00, 1.74, 0.84, 1.87, 0.00, 0.98, 0.00, 0.67, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 1.87, 0.00, 1.46, 3.32, 0.00, 1.49, 0.73, 1.63, 0.00, 0.93, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 1.81, 0.00, 1.43, 3.41, 0.00, 1.41, 0.60, 1.36, 0.00, 0.87, 0.00, 0.44, 0.00, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 1.81, 0.00, 1.35, 3.30, 0.00, 1.34, 0.45, 0.96, 0.00, 0.54, 0.00, 0.23, 0.00, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 1.69, 0.00, 1.28, 3.27, 0.00, 1.32, 0.35, 0.61, 0.00, 0.34, 0.00, 0.06, 0.01, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 1.62, 0.00, 1.17, 3.19, 0.00, 1.26, 0.29, 0.33, 0.00, 0.22, 0.00, 0.00, 0.01, 0.93, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.00, 0.00, 1.58, 0.00, 1.07, 3.09, 0.00, 1.06, 0.22, 0.19, 0.00, 0.33, 0.00, 0.00, 0.01, 1.20, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
