frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 1.16, 0.00, 0.00, 0.59, 0.40, 0.00, 0.00, 0.00, 0.85, 0.18, 0.00, 0.25, 0.00, 0.00, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 1.00, 0.00, 0.00, 0.71, 0.35, 0.00, 0.00, 0.00, 0.84, 0.34, 0.03, 0.32, 0.01, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 0.96, 0.00, 0.00, 0.83, 0.28, 0.00, 0.00, 0.00, 0.84, 0.44, 0.03, 0.34, 0.07, 0.00, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.86, 0.22, 0.00, 0.00, 0.00, 0.76, 0.36, 0.00, 0.33, 0.10, 0.00, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.75, 0.20, 0.00, 0.00, 0.00, 0.78, 0.33, 0.00, 0.30, 0.10, 0.00, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 1.00, 0.00, 0.00, 0.76, 0.24, 0.00, 0.00, 0.00, 0.72, 0.34, 0.00, 0.29, 0.07, 0.00, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.95, 0.00, 0.00, 0.85, 0.28, 0.06, 0.01, 0.00, 0.67, 0.41, 0.00, 0.31, 0.03, 0.00, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.92, 0.00, 0.00, 1.05, 0.32, 0.18, 0.01, 0.01, 0.54, 0.33, 0.00, 0.27, 0.09, 0.00, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.85, 0.00, 0.00, 1.04, 0.32, 0.32, 0.02, 0.03, 0.47, 0.17, 0.00, 0.18, 0.16, 0.00, 0.27, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 0.72, 0.00, 0.00, 0.87, 0.21, 0.44, 0.01, 0.03, 0.44, 0.15, 0.00, 0.06, 0.31, 0.03, 0.26, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
