frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.62, 0.00, 0.62, 0.00, 0.00, 1.22, 0.00, 0.00, 0.00, 1.34, 0.00, 0.50, 0.45, 1.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
2, 0, 0.033, 0.98, 1, 0.62, 0.16, 0.89, 0.00, 0.02, 1.34, 0.00, 0.00, 0.00, 1.44, 0.00, 0.59, 0.45, 1.73, 0.00, 0.00, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
3, 0, 0.067, 0.98, 1, 0.63, 0.23, 1.06, 0.00, 0.02, 1.51, 0.00, 0.00, 0.00, 1.45, 0.00, 0.63, 0.46, 1.68, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
4, 0, 0.100, 0.98, 1, 0.61, 0.25, 1.06, 0.00, 0.02, 1.45, 0.00, 0.00, 0.00, 1.30, 0.00, 0.70, 0.47, 1.64, 0.00, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
5, 0, 0.133, 0.98, 1, 0.52, 0.16, 0.98, 0.00, 0.00, 1.40, 0.00, 0.00, 0.00, 1.19, 0.00, 0.65, 0.45, 1.52, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
6, 0, 0.167, 0.98, 1, 0.42, 0.09, 0.90, 0.00, 0.00, 1.29, 0.00, 0.00, 0.00, 1.08, 0.00, 0.61, 0.41, 1.46, 0.00, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
7, 0, 0.200, 0.98, 1, 0.38, 0.03, 0.88, 0.00, 0.00, 1.28, 0.00, 0.00, 0.00, 1.08, 0.00, 0.63, 0.31, 1.37, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00
8, 0, 0.234, 0.98, 1, 0.37, 0.05, 0.89, 0.00, 0.00, 1.35, 0.00, 0.00, 0.00, 1.09, 0.00, 0.64, 0.20, 1.35, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
9, 0, 0.267, 0.98, 1, 0.41, 0.10, 0.88, 0.00, 0.00, 1.39, 0.00, 0.04, 0.00, 1.15, 0.00, 0.70, 0.10, 1.29, 0.00, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
10, 0, 0.300, 0.98, 1, 0.40, 0.10, 0.92, 0.00, 0.00, 1.45, 0.00, 0.07, 0.00, 1.15, 0.00, 0.57, 0.10, 1.28, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
11, 0, 0.334, 0.98, 1, 0.49, 0.16, 0.95, 0.00, 0.00, 1.50, 0.00, 0.07, 0.00, 1.12, 0.00, 0.39, 0.16, 1.26, 0.00, 0.00, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
12, 0, 0.367, 0.98, 1, 0.52, 0.23, 0.96, 0.00, 0.00, 1.40, 0.00, 0.04, 0.00, 1.11, 0.00, 0.33, 0.22, 1.28, 0.00, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
13, 0, 0.400, 0.98, 1, 0.58, 0.20, 0.91, 0.00, 0.04, 1.41, 0.00, 0.02, 0.00, 1.12, 0.00, 0.30, 0.33, 1.28, 0.00, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
