frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 2.04, 0.00, 2.18, 3.22, 0.00, 2.33, 0.72, 1.83, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 1.88, 0.00, 2.26, 3.40, 0.00, 2.45, 0.87, 1.98, 0.00, 0.17, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
3, 0, 0.067, 0.98, 1, 0.01, 0.00, 1.81, 0.00, 2.31, 3.38, 0.00, 2.50, 0.95, 2.15, 0.00, 0.30, 0.00, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
4, 0, 0.100, 0.98, 1, 0.01, 0.00, 1.78, 0.00, 2.36, 3.27, 0.00, 2.51, 0.94, 2.25, 0.02, 0.63, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
5, 0, 0.133, 0.98, 1, 0.01, 0.00, 1.80, 0.00, 2.35, 3.10, 0.00, 2.37, 0.89, 2.26, 0.02, 1.02, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
6, 0, 0.167, 0.98, 1, 0.06, 0.00, 1.77, 0.00, 2.40, 3.07, 0.00, 2.37, 0.80, 2.26, 0.08, 1.38, 0.00, 1.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
7, 0, 0.200, 0.98, 1, 0.12, 0.00, 1.87, 0.00, 2.39, 3.02, 0.00, 2.36, 0.76, 2.27, 0.10, 1.52, 0.00, 1.22, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
8, 0, 0.234, 0.98, 1, 0.11, 0.00, 1.85, 0.00, 2.47, 3.01, 0.00, 2.48, 0.78, 2.07, 0.21, 1.47, 0.00, 0.93, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
9, 0, 0.267, 0.98, 1, 0.07, 0.00, 1.95, 0.00, 2.45, 2.98, 0.00, 2.41, 0.78, 1.82, 0.22, 1.32, 0.01, 0.49, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
10, 0, 0.300, 0.98, 1, 0.01, 0.00, 2.05, 0.00, 2.44, 3.10, 0.00, 2.33, 0.73, 1.53, 0.30, 0.98, 0.01, 0.14, 0.41, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
11, 0, 0.334, 0.98, 1, 0.01, 0.00, 2.14, 0.00, 2.31, 3.06, 0.00, 2.27, 0.65, 1.37, 0.40, 0.88, 0.01, 0.02, 1.00, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 2.18, 0.00, 2.25, 3.04, 0.00, 2.27, 0.59, 1.12, 0.63, 0.80, 0.00, 0.00, 1.46, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00
13, 0, 0.400, 0.98, 1, 0.02, 0.00, 2.19, 0.00, 2.21, 2.99, 0.00, 2.18, 0.41, 0.95, 0.79, 0.98, 0.00, 0.00, 1.57, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00
14, 0, 0.434, 0.98, 1, 0.04, 0.00, 2.33, 0.00, 2.21, 3.15, 0.00, 2.14, 0.23, 0.78, 0.78, 0.93, 0.00, 0.00, 1.41, 0.60, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.04, 0.00, 2.32, 0.00, 2.19, 3.26, 0.00, 2.08, 0.08, 0.81, 0.69, 0.97, 0.00, 0.00, 1.39, 0.74, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.03, 0.00, 2.28, 0.00, 2.18, 3.26, 0.00, 2.11, 0.05, 0.86, 0.62, 0.77, 0.00, 0.00, 1.57, 0.68, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 2.21, 0.00, 2.15, 3.14, 0.00, 2.06, 0.04, 1.03, 0.52, 0.47, 0.00, 0.00, 1.84, 0.78, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.00, 0.00, 2.20, 0.00, 2.17, 3.06, 0.00, 2.07, 0.04, 1.16, 0.32, 0.14, 0.00, 0.00, 2.04, 0.80, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.00, 0.00, 2.26, 0.06, 2.16, 3.09, 0.00, 2.05, 0.04, 1.21, 0.09, 0.00, 0.00, 0.00, 2.15, 0.85, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.00, 0.00, 2.28, 0.06, 2.19, 3.12, 0.00, 2.05, 0.05, 1.20, 0.00, 0.00, 0.00, 0.00, 2.12, 0.86, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
