frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.68, 0.10, 3.66, 0.25, 2.08, 4.75, 0.00, 1.34, 0.08, 1.68, 0.00, 0.00, 0.00, 0.00, 1.16, 0.81, 1.03, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.53, 0.13, 3.47, 0.22, 2.05, 4.57, 0.00, 1.24, 0.04, 1.70, 0.00, 0.00, 0.00, 0.00, 0.79, 0.48, 0.85, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.48, 0.14, 3.38, 0.28, 2.05, 4.64, 0.00, 1.21, 0.05, 1.72, 0.00, 0.00, 0.00, 0.00, 0.52, 0.23, 0.72, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.43, 0.14, 3.30, 0.20, 2.04, 4.72, 0.00, 1.28, 0.06, 1.73, 0.00, 0.00, 0.00, 0.00, 0.26, 0.08, 0.66, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.57, 0.04, 3.27, 0.14, 2.09, 4.71, 0.00, 1.35, 0.12, 1.67, 0.00, 0.00, 0.01, 0.00, 0.11, 0.02, 0.53, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.60, 0.00, 3.21, 0.00, 2.08, 4.49, 0.00, 1.47, 0.13, 1.74, 0.00, 0.01, 0.01, 0.04, 0.00, 0.00, 0.41, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.80, 0.00, 3.25, 0.00, 2.10, 4.17, 0.00, 1.53, 0.12, 1.74, 0.04, 0.08, 0.05, 0.19, 0.00, 0.00, 0.23, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.76, 0.00, 3.24, 0.00, 2.07, 3.92, 0.00, 1.61, 0.08, 1.77, 0.18, 0.25, 0.05, 0.38, 0.00, 0.00, 0.12, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.72, 0.00, 3.22, 0.00, 2.12, 3.83, 0.00, 1.61, 0.05, 1.64, 0.38, 0.45, 0.18, 0.60, 0.00, 0.00, 0.02, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.60, 0.00, 3.14, 0.00, 2.12, 4.01, 0.00, 1.60, 0.02, 1.64, 0.63, 0.65, 0.21, 0.77, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
