frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.000, 0.98, 1, 0.00, 0.00, 0.71, 0.57, 0.04, 0.69, 0.00, 0.21, 1.11, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.28, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
2, 0, 0.033, 0.98, 1, 0.00, 0.00, 0.83, 0.29, 0.16, 0.75, 0.00, 0.46, 1.23, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
3, 0, 0.067, 0.98, 1, 0.00, 0.00, 0.84, 0.15, 0.29, 0.88, 0.00, 0.61, 1.35, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
4, 0, 0.100, 0.98, 1, 0.00, 0.00, 0.83, 0.10, 0.39, 0.85, 0.00, 0.65, 1.44, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
5, 0, 0.133, 0.98, 1, 0.00, 0.00, 0.74, 0.07, 0.45, 1.00, 0.00, 0.66, 1.48, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
6, 0, 0.167, 0.98, 1, 0.00, 0.00, 0.75, 0.08, 0.46, 0.91, 0.00, 0.62, 1.46, 1.02, 0.00, 0.00, 0.00, 0.00, 0.02, 0.25, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
7, 0, 0.200, 0.98, 1, 0.00, 0.00, 0.66, 0.12, 0.40, 0.91, 0.00, 0.62, 1.43, 0.99, 0.00, 0.00, 0.00, 0.00, 0.05, 0.23, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
8, 0, 0.234, 0.98, 1, 0.00, 0.00, 0.68, 0.20, 0.36, 0.91, 0.00, 0.60, 1.37, 0.93, 0.00, 0.00, 0.00, 0.00, 0.08, 0.25, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
9, 0, 0.267, 0.98, 1, 0.00, 0.00, 0.67, 0.16, 0.31, 0.95, 0.00, 0.64, 1.33, 0.87, 0.00, 0.00, 0.00, 0.00, 0.07, 0.17, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
10, 0, 0.300, 0.98, 1, 0.00, 0.00, 0.73, 0.11, 0.30, 0.85, 0.00, 0.59, 1.29, 0.89, 0.00, 0.00, 0.00, 0.00, 0.03, 0.22, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 0.71, 0.02, 0.29, 0.79, 0.00, 0.50, 1.24, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.24, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 0.64, 0.00, 0.29, 0.83, 0.00, 0.36, 1.18, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.31, 0.31, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
13, 0, 0.400, 0.98, 1, 0.00, 0.00, 0.60, 0.00, 0.25, 0.84, 0.00, 0.29, 1.13, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
14, 0, 0.434, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.22, 0.71, 0.00, 0.22, 1.08, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.31, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
15, 0, 0.467, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.18, 0.60, 0.00, 0.19, 1.04, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
16, 0, 0.501, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 0.16, 0.65, 0.00, 0.16, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.34, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 0.16, 0.74, 0.00, 0.21, 1.01, 0.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.00, 0.00, 0.44, 0.08, 0.16, 0.83, 0.00, 0.25, 1.00, 0.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.22, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.00, 0.00, 0.52, 0.08, 0.20, 0.81, 0.00, 0.28, 1.04, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.00, 0.00, 0.68, 0.07, 0.30, 1.04, 0.00, 0.40, 1.04, 0.88, 0.00, 0.00, 0.00, 0.00, 0.16, 0.25, 0.24, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 0.00, 0.00, 0.82, 0.01, 0.52, 1.37, 0.00, 0.65, 1.09, 0.99, 0.00, 0.00, 0.01, 0.00, 0.39, 0.23, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 0.00, 0.00, 0.94, 0.01, 0.84, 1.92, 0.00, 1.01, 1.15, 1.04, 0.00, 0.03, 0.01, 0.00, 0.79, 0.28, 0.20, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 0.00, 0.00, 1.07, 0.01, 1.17, 2.37, 0.00, 1.33, 1.20, 1.07, 0.00, 0.07, 0.04, 0.00, 1.14, 0.34, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 0.00, 0.00, 1.19, 0.00, 1.46, 2.81, 0.01, 1.54, 1.25, 1.13, 0.00, 0.07, 0.03, 0.00, 1.48, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 0.00, 0.00, 1.38, 0.00, 1.68, 3.09, 0.10, 1.73, 1.21, 1.19, 0.00, 0.08, 0.07, 0.00, 1.74, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
